0,1,2,3,4
-0.1631583720445633,0.08991594612598419,-0.08274154365062714,0.016490697860717773,0.16997237503528595
-0.08924355357885361,0.09035000950098038,-0.13573923707008362,-0.07096977531909943,0.18797016143798828
-0.031553078442811966,0.006427431013435125,-0.0828125923871994,-0.15365377068519592,-0.030160188674926758
0.14623531699180603,0.10140524059534073,0.1351538598537445,0.015257311053574085,0.1270177811384201
0.04939589649438858,-0.017760563641786575,0.11067323386669159,-0.05485954135656357,0.04520130157470703
0.01143569964915514,0.1488381326198578,-0.01626567915081978,-0.0527682788670063,-0.1750601828098297
-0.01713113859295845,0.05653123930096626,0.10802855342626572,0.14105311036109924,-0.11406245082616806
0.03717637062072754,0.1217772513628006,-0.09596104919910431,-0.062145233154296875,0.13595256209373474
0.03262948989868164,0.0037983418442308903,0.06947274506092072,0.004355526063591242,0.1923765242099762
0.10121206939220428,-0.17834782600402832,-0.14083123207092285,0.018029117956757545,0.12785068154335022
-0.17239375412464142,0.07331476360559464,0.10379767417907715,0.11483874171972275,0.14933833479881287
-0.12339285761117935,0.022147629410028458,0.1209886372089386,-0.05687146261334419,-0.12346919625997543
-0.008204460144042969,-0.1673789918422699,-0.11200027167797089,0.14209075272083282,0.06705079227685928
0.10940299183130264,-0.1485307216644287,-0.1481143981218338,-0.04950461536645889,-0.17251452803611755
0.1992969959974289,-0.08724889904260635,-0.011986779980361462,-0.11391277611255646,0.0770164504647255
-0.03157081454992294,-0.00809289701282978,0.06592968851327896,0.028892096132040024,-0.017607171088457108
0.005566311068832874,0.09928717464208603,0.15396618843078613,-0.022884463891386986,0.0864684134721756
0.11558518558740616,-0.07859645038843155,-0.024457454681396484,0.19961032271385193,-0.045127011835575104
-0.09514131397008896,-0.10658774524927139,0.13961777091026306,-0.11417746543884277,0.04227323457598686
-0.10511322319507599,0.1224142536520958,0.08714614063501358,0.05212707445025444,-0.02982168272137642
-0.05492129176855087,0.1798587292432785,0.10431547462940216,-0.043250419199466705,-0.18940620124340057
-0.1485210359096527,-0.021274853497743607,-0.015898942947387695,-0.051258184015750885,0.1936543881893158
-0.00917043723165989,0.117475226521492,-0.14895176887512207,-0.0501214973628521,-0.11099729686975479
-0.14278030395507812,0.024820614606142044,-0.1435343325138092,-0.044892359524965286,0.07438607513904572
0.11666245758533478,0.02396364137530327,0.04205460473895073,-0.0822078213095665,0.14450664818286896
-0.12614083290100098,0.09294428676366806,-0.16439947485923767,0.0407293327152729,-0.09954104572534561
-0.11628761142492294,-0.016083812341094017,0.16200098395347595,-0.04720129817724228,-0.19326910376548767
-0.08495378494262695,-0.06217970699071884,0.11310414969921112,0.11596798896789551,-0.09949298202991486
0.016004467383027077,0.014933014288544655,0.10955767333507538,-0.1721215695142746,0.011689091101288795
0.1373884230852127,0.04463186115026474,0.022493505850434303,-0.18644313514232635,0.16964730620384216
-0.12528257071971893,-0.05984749644994736,0.06987571716308594,-0.015452575869858265,0.02822580374777317
0.03563981130719185,-0.13657799363136292,-0.1944962441921234,0.18081168830394745,0.12396106868982315
-0.13825854659080505,0.06806965172290802,0.004121256060898304,0.09507489204406738,-0.1423988789319992
0.0805877298116684,0.086928591132164,0.1989816576242447,-0.0895538479089737,-0.027593068778514862
-0.14634642004966736,-0.19395661354064941,-0.18160514533519745,-0.020455121994018555,-0.13006582856178284
0.0969945415854454,-0.12328052520751953,0.050383709371089935,0.014788818545639515,-0.06784310191869736
-0.01958446577191353,0.19958248734474182,0.1829177439212799,-0.08923659473657608,0.1816605031490326
0.015466595068573952,-0.1699155867099762,0.15619611740112305,0.1851458102464676,-0.05484657362103462
-0.0025713921058923006,0.039948321878910065,0.18863935768604279,0.11168698966503143,-0.08581395447254181
-0.16485357284545898,0.18598708510398865,-0.003953218460083008,-0.039345551282167435,0.09207258373498917
0.08552870899438858,0.0015211582649499178,-0.19168558716773987,-0.19331088662147522,-0.12296390533447266
0.02893642522394657,-0.053013257682323456,-0.14171326160430908,-0.15602916479110718,-0.18230906128883362
-0.11870341002941132,-0.036948490887880325,-0.08647742122411728,-0.12921342253684998,-0.07434644550085068
0.08563404530286789,-0.07469704002141953,0.16780319809913635,0.030734075233340263,-0.14491866528987885
0.18876750767230988,0.1525966376066208,0.109685018658638,-0.13711689412593842,0.11659015715122223
0.08015898615121841,0.10374541580677032,0.08518051356077194,0.03869921714067459,-0.06331225484609604
0.16707687079906464,0.1922435760498047,0.07585205882787704,-0.05673990398645401,0.00014252662367653102
0.024376343935728073,-0.16916652023792267,-0.16447892785072327,-0.00462031364440918,0.024745751172304153
-0.11486764252185822,-0.09450550377368927,-0.14692148566246033,0.16657228767871857,0.0024259567726403475
-0.09018798172473907,0.11403407901525497,0.1836002767086029,-0.08199743926525116,0.15929360687732697
0.09058942645788193,0.028686095029115677,-0.053997136652469635,-0.08733625710010529,-0.020641516894102097
0.10750865936279297,0.11758246272802353,0.010251807980239391,0.16426166892051697,-0.14038081467151642
-0.08190631866455078,0.054862260818481445,0.13879933953285217,0.12130852043628693,-0.15021590888500214
0.1876470148563385,0.09343614429235458,0.07932238280773163,-0.12487010657787323,0.16919955611228943
-0.04300332069396973,0.1765037477016449,-0.10724005848169327,-0.16258840262889862,0.13649114966392517
0.03342385217547417,-0.04397020488977432,0.1902720034122467,0.18987707793712616,-0.19548097252845764
0.050104569643735886,0.12313385307788849,0.07744912803173065,0.04045572131872177,0.008610010147094727
0.0134726045653224,-0.07641272246837616,-0.14280501008033752,-0.04177746921777725,0.07847795635461807
0.1763736754655838,0.18518300354480743,-0.11951875686645508,-0.1880534142255783,0.19528751075267792
0.0684392899274826,0.10339377820491791,0.12591701745986938,-0.05609189346432686,0.1463809609413147
0.05660543590784073,0.05742006376385689,-0.047607421875,-0.06256499141454697,-0.04740285873413086
-0.11188115924596786,0.03460731357336044,-0.01794743537902832,0.13587379455566406,0.07947178184986115
-0.03632365167140961,0.05747772008180618,0.019864706322550774,-0.1654641181230545,-0.18926337361335754
